credit_id,client_id,cycle,objet,montant,duree_mois,dti,date_debut,en_defaut
14107,4700,CYCLE_1,CONSOMMATION,1868,18,0.156,2023-07-14,0
14108,4700,CYCLE_1,LOGEMENT,2198,24,0.173,2025-12-11,0
14109,4700,CYCLE_2,MICRO_ENTREPRISE,2693,6,0.433,2024-05-22,1
14110,4701,CYCLE_3,CONSOMMATION,6152,9,0.281,2025-11-30,0
14111,4702,CYCLE_3,MICRO_ENTREPRISE,7694,9,0.543,2023-10-18,0
14112,4702,CYCLE_3,LOGEMENT,6258,6,0.48,2023-05-23,0
14113,4702,CYCLE_2,MICRO_ENTREPRISE,5846,24,0.401,2023-10-07,1
14114,4702,CYCLE_1,LOGEMENT,5979,9,0.248,2024-09-19,0
14115,4703,CYCLE_2,MICRO_ENTREPRISE,3144,18,0.341,2025-09-25,0
14116,4703,CYCLE_1,LOGEMENT,1080,18,0.401,2024-03-06,0
14117,4703,CYCLE_2,CONSOMMATION,3311,12,0.172,2024-11-07,1
14118,4703,CYCLE_1,LOGEMENT,1539,12,0.426,2024-05-31,0
14119,4703,CYCLE_4,EDUCATION,5728,6,0.256,2024-09-14,0
14120,4704,CYCLE_3,SANTE,4134,6,0.155,2023-05-06,1
14121,4704,CYCLE_1,MICRO_ENTREPRISE,3708,6,0.378,2026-01-14,0
14122,4704,CYCLE_4,EDUCATION,6575,6,0.161,2023-10-06,0
14123,4704,CYCLE_3,EDUCATION,4120,9,0.398,2025-07-02,1
14124,4704,CYCLE_2,MICRO_ENTREPRISE,2912,12,0.294,2023-11-23,0
14125,4705,CYCLE_2,MICRO_ENTREPRISE,2890,18,0.608,2024-02-28,0
14126,4706,CYCLE_1,CONSOMMATION,747,24,0.778,2023-08-09,0
14127,4706,CYCLE_1,CONSOMMATION,2057,12,0.153,2024-03-12,0
14128,4706,CYCLE_2,SANTE,4098,24,0.111,2024-03-26,0
14129,4706,CYCLE_1,EDUCATION,2537,12,0.213,2023-09-17,0
14130,4707,CYCLE_1,LOGEMENT,4434,12,0.576,2025-02-25,0
14131,4707,CYCLE_3,SANTE,5328,18,0.328,2024-09-08,0
14132,4707,CYCLE_1,MICRO_ENTREPRISE,4433,18,0.259,2024-09-22,0
14133,4707,CYCLE_1,EDUCATION,2850,12,0.591,2025-01-09,0
14134,4707,CYCLE_3,MICRO_ENTREPRISE,8658,24,0.439,2024-10-04,0
14135,4707,CYCLE_1,CONSOMMATION,6610,24,0.05,2025-02-17,0
14136,4708,CYCLE_2,LOGEMENT,2446,6,0.251,2023-12-08,0
14137,4708,CYCLE_1,CONSOMMATION,1508,24,0.246,2025-09-22,0
14138,4708,CYCLE_2,SANTE,2456,9,0.426,2025-09-28,1
14139,4708,CYCLE_2,LOGEMENT,2715,12,0.256,2023-06-03,0
14140,4709,CYCLE_3,EDUCATION,7704,18,0.212,2023-08-14,1
14141,4709,CYCLE_3,LOGEMENT,11126,24,0.212,2024-07-22,1
14142,4710,CYCLE_3,CONSOMMATION,4125,24,0.166,2024-05-23,0
14143,4710,CYCLE_2,CONSOMMATION,4073,24,0.05,2025-08-29,0
14144,4710,CYCLE_1,MICRO_ENTREPRISE,2790,9,0.43,2023-04-02,0
14145,4711,CYCLE_2,LOGEMENT,4860,6,0.332,2024-05-12,1
14146,4711,CYCLE_1,SANTE,2692,18,0.314,2025-10-27,0
14147,4711,CYCLE_2,MICRO_ENTREPRISE,3389,9,0.126,2024-03-31,0
14148,4711,CYCLE_1,LOGEMENT,4402,24,0.16,2023-12-22,0
14149,4711,CYCLE_2,LOGEMENT,4266,9,0.774,2023-07-06,0
14150,4712,CYCLE_1,LOGEMENT,606,18,0.336,2025-05-13,0
14151,4712,CYCLE_3,MICRO_ENTREPRISE,1507,18,0.583,2024-01-05,0
14152,4712,CYCLE_1,LOGEMENT,660,9,0.291,2025-11-24,0
14153,4713,CYCLE_3,EDUCATION,1155,6,0.318,2024-06-02,0
14154,4713,CYCLE_3,MICRO_ENTREPRISE,846,9,0.628,2024-03-16,1
14155,4713,CYCLE_1,SANTE,793,6,0.792,2025-01-01,1
14156,4713,CYCLE_3,MICRO_ENTREPRISE,1008,18,0.475,2025-10-06,0
14157,4713,CYCLE_1,SANTE,729,12,0.535,2024-09-24,1
14158,4713,CYCLE_1,LOGEMENT,588,12,0.414,2024-02-08,1
14159,4714,CYCLE_3,MICRO_ENTREPRISE,19524,9,0.079,2023-07-05,0
14160,4714,CYCLE_2,EDUCATION,17589,18,0.654,2023-04-24,0
14161,4715,CYCLE_1,CONSOMMATION,1323,12,0.195,2026-01-24,0
14162,4715,CYCLE_3,LOGEMENT,3188,12,0.163,2025-12-04,0
14163,4715,CYCLE_4,CONSOMMATION,5167,12,0.484,2023-10-25,0
14164,4715,CYCLE_1,CONSOMMATION,2815,24,0.835,2025-12-22,1
14165,4715,CYCLE_3,CONSOMMATION,4560,9,0.242,2025-08-21,1
14166,4716,CYCLE_1,CONSOMMATION,2464,9,0.138,2025-03-16,0
14167,4716,CYCLE_2,CONSOMMATION,3128,24,0.662,2025-03-16,0
14168,4717,CYCLE_2,SANTE,11939,9,0.741,2023-08-27,0
14169,4717,CYCLE_3,LOGEMENT,18808,6,0.37,2026-01-12,0
14170,4717,CYCLE_2,SANTE,11610,9,0.058,2025-11-18,0
14171,4717,CYCLE_2,CONSOMMATION,13087,9,0.05,2023-08-09,0
14172,4717,CYCLE_3,SANTE,20026,18,0.145,2024-07-06,0
14173,4717,CYCLE_2,LOGEMENT,9296,9,0.112,2023-03-20,0
14174,4717,CYCLE_1,LOGEMENT,8271,12,0.371,2024-11-18,0
14175,4718,CYCLE_1,MICRO_ENTREPRISE,4052,9,0.394,2023-10-10,0
14176,4718,CYCLE_2,CONSOMMATION,5650,12,0.192,2026-01-20,0
14177,4718,CYCLE_2,EDUCATION,6753,6,0.231,2025-08-20,1
14178,4719,CYCLE_1,SANTE,2567,12,0.444,2023-08-21,0
14179,4719,CYCLE_2,SANTE,4304,24,0.21,2026-01-04,0
14180,4719,CYCLE_2,MICRO_ENTREPRISE,1662,18,0.64,2025-02-19,1
14181,4719,CYCLE_2,MICRO_ENTREPRISE,2293,9,0.288,2025-09-20,0
14182,4720,CYCLE_2,EDUCATION,3650,12,0.078,2023-09-08,1
14183,4720,CYCLE_2,EDUCATION,7254,12,0.629,2024-10-21,0
14184,4720,CYCLE_1,EDUCATION,3786,9,0.416,2024-08-04,0
14185,4720,CYCLE_1,EDUCATION,5677,18,0.117,2023-06-03,1
14186,4721,CYCLE_2,EDUCATION,3894,18,0.763,2025-01-26,0
14187,4722,CYCLE_3,CONSOMMATION,6180,6,0.132,2024-01-21,1
14188,4722,CYCLE_1,EDUCATION,3176,12,0.689,2023-11-02,0
14189,4722,CYCLE_3,EDUCATION,5323,18,0.425,2025-04-25,0
14190,4722,CYCLE_2,MICRO_ENTREPRISE,2925,12,0.714,2023-08-16,0
14191,4723,CYCLE_1,CONSOMMATION,2724,18,0.355,2024-12-18,0
14192,4723,CYCLE_1,LOGEMENT,2061,6,0.627,2023-10-01,0
14193,4723,CYCLE_4,SANTE,3335,18,0.339,2026-01-23,0
14194,4724,CYCLE_2,EDUCATION,651,12,0.149,2025-10-05,0
14195,4724,CYCLE_1,CONSOMMATION,346,18,0.849,2023-07-03,0
14196,4724,CYCLE_2,LOGEMENT,519,24,0.256,2023-05-18,1
14197,4725,CYCLE_3,MICRO_ENTREPRISE,989,12,0.193,2025-04-16,0
14198,4725,CYCLE_2,SANTE,705,12,0.468,2025-03-24,1
14199,4726,CYCLE_2,LOGEMENT,300,6,0.217,2024-02-14,1
14200,4726,CYCLE_1,EDUCATION,300,6,0.408,2025-10-11,1
14201,4727,CYCLE_1,EDUCATION,634,24,0.547,2023-10-23,0
14202,4727,CYCLE_1,MICRO_ENTREPRISE,717,9,0.484,2023-10-25,0
14203,4727,CYCLE_3,EDUCATION,857,6,0.446,2023-07-26,0
14204,4728,CYCLE_1,LOGEMENT,6217,12,0.062,2025-09-03,0
14205,4728,CYCLE_1,CONSOMMATION,5520,9,0.117,2025-06-27,0
14206,4729,CYCLE_2,EDUCATION,15311,9,0.183,2024-03-12,1
14207,4729,CYCLE_2,EDUCATION,18982,9,0.112,2024-11-01,0
14208,4730,CYCLE_3,EDUCATION,7107,9,0.098,2025-07-24,0
14209,4730,CYCLE_1,MICRO_ENTREPRISE,4540,6,0.456,2023-06-21,0
14210,4730,CYCLE_1,SANTE,4051,18,0.247,2024-07-08,0
14211,4731,CYCLE_2,EDUCATION,2186,24,0.72,2025-01-11,0
14212,4731,CYCLE_3,SANTE,4061,24,0.113,2024-01-28,1
14213,4731,CYCLE_2,EDUCATION,3025,18,0.167,2026-01-14,0
14214,4731,CYCLE_1,LOGEMENT,2021,9,0.614,2025-02-08,0
14215,4731,CYCLE_1,CONSOMMATION,2103,18,0.375,2024-12-30,0
14216,4732,CYCLE_3,CONSOMMATION,9220,18,0.723,2025-03-16,0
14217,4732,CYCLE_2,CONSOMMATION,7519,18,0.25,2023-08-19,0
14218,4733,CYCLE_3,CONSOMMATION,15284,12,0.354,2023-04-06,0
14219,4733,CYCLE_2,CONSOMMATION,9010,18,0.227,2024-09-03,0
14220,4734,CYCLE_1,LOGEMENT,9272,24,0.348,2023-09-24,0
14221,4734,CYCLE_1,EDUCATION,3988,9,0.21,2025-07-20,0
14222,4734,CYCLE_3,LOGEMENT,9276,9,0.17,2025-05-02,0
14223,4734,CYCLE_1,LOGEMENT,6928,9,0.367,2026-01-19,0
14224,4734,CYCLE_1,CONSOMMATION,6280,6,0.312,2025-01-24,0
14225,4734,CYCLE_1,CONSOMMATION,5841,9,0.264,2025-03-22,0
14226,4735,CYCLE_4,LOGEMENT,1324,9,0.372,2023-02-25,0
14227,4735,CYCLE_2,SANTE,718,18,0.619,2025-01-10,1
14228,4735,CYCLE_1,EDUCATION,570,9,0.724,2025-11-19,1
14229,4736,CYCLE_3,MICRO_ENTREPRISE,7256,6,0.175,2024-05-22,0
14230,4736,CYCLE_3,EDUCATION,5811,9,0.074,2024-08-14,0
14231,4737,CYCLE_1,SANTE,7741,6,0.543,2025-09-05,0
14232,4737,CYCLE_1,EDUCATION,2888,24,0.772,2025-10-12,0
14233,4737,CYCLE_2,MICRO_ENTREPRISE,5459,12,0.178,2023-06-29,0
14234,4738,CYCLE_1,MICRO_ENTREPRISE,1028,9,0.466,2024-09-25,0
14235,4738,CYCLE_3,CONSOMMATION,6320,6,0.154,2023-12-26,0
14236,4738,CYCLE_1,CONSOMMATION,5277,18,0.233,2023-05-22,0
14237,4739,CYCLE_1,LOGEMENT,3771,24,0.435,2024-03-25,1
14238,4739,CYCLE_2,EDUCATION,2074,9,0.503,2024-04-24,0
14239,4739,CYCLE_1,SANTE,2976,9,0.359,2024-07-01,1
14240,4739,CYCLE_2,EDUCATION,3824,9,0.45,2023-05-14,0
14241,4739,CYCLE_1,SANTE,1236,18,0.115,2023-03-12,0
14242,4740,CYCLE_1,EDUCATION,6825,18,0.429,2023-11-26,0
14243,4740,CYCLE_3,LOGEMENT,10823,9,0.428,2023-03-05,0
14244,4740,CYCLE_3,LOGEMENT,9546,6,0.695,2023-09-15,1
14245,4741,CYCLE_4,SANTE,8925,24,0.234,2025-11-23,0
14246,4742,CYCLE_2,EDUCATION,977,18,0.2,2024-10-02,0
14247,4742,CYCLE_1,LOGEMENT,396,18,0.276,2025-05-12,1
14248,4743,CYCLE_1,CONSOMMATION,2680,6,0.255,2024-03-09,1
14249,4743,CYCLE_4,EDUCATION,8992,18,0.083,2025-07-13,1
14250,4743,CYCLE_1,EDUCATION,4820,24,0.865,2025-04-01,1
14251,4743,CYCLE_1,LOGEMENT,3162,6,0.163,2025-07-05,0
14252,4744,CYCLE_1,CONSOMMATION,4738,18,0.547,2025-10-03,1
14253,4745,CYCLE_4,EDUCATION,16421,6,0.05,2023-04-18,0
14254,4745,CYCLE_1,EDUCATION,5647,6,0.142,2024-01-20,0
14255,4745,CYCLE_1,EDUCATION,9262,18,0.441,2024-06-19,0
14256,4746,CYCLE_1,MICRO_ENTREPRISE,4019,12,0.448,2025-11-11,1
14257,4747,CYCLE_2,SANTE,4103,24,0.183,2024-08-14,1
14258,4747,CYCLE_1,SANTE,2640,24,0.155,2023-05-20,0
14259,4747,CYCLE_1,MICRO_ENTREPRISE,2394,18,0.37,2023-11-15,1
14260,4748,CYCLE_1,SANTE,2147,18,0.41,2025-09-04,0
14261,4748,CYCLE_3,EDUCATION,9535,24,0.489,2024-06-29,0
14262,4748,CYCLE_2,CONSOMMATION,7531,9,0.572,2025-04-15,0
14263,4749,CYCLE_1,MICRO_ENTREPRISE,5306,24,0.343,2024-11-06,0
14264,4749,CYCLE_4,EDUCATION,5626,9,0.318,2025-01-27,0
14265,4749,CYCLE_2,SANTE,6137,9,0.358,2024-11-01,0
14266,4749,CYCLE_2,EDUCATION,6516,24,0.222,2023-05-08,0
14267,4750,CYCLE_2,CONSOMMATION,863,12,0.351,2024-02-28,0
14268,4751,CYCLE_1,EDUCATION,7016,6,0.246,2025-11-27,1
14269,4751,CYCLE_1,SANTE,4523,18,0.215,2023-05-08,0
14270,4752,CYCLE_1,MICRO_ENTREPRISE,2804,6,0.107,2024-04-21,0
14271,4753,CYCLE_1,LOGEMENT,2024,6,0.05,2023-03-09,0
14272,4753,CYCLE_2,EDUCATION,3356,6,0.494,2025-09-20,0
14273,4754,CYCLE_1,EDUCATION,4566,18,0.421,2024-01-09,1
14274,4755,CYCLE_2,MICRO_ENTREPRISE,14758,6,0.164,2024-04-23,0
14275,4755,CYCLE_4,SANTE,20478,24,0.192,2024-11-18,1
14276,4755,CYCLE_2,CONSOMMATION,12967,24,0.05,2026-01-22,0
14277,4756,CYCLE_3,MICRO_ENTREPRISE,1188,18,0.427,2026-01-30,0
14278,4756,CYCLE_2,EDUCATION,800,9,0.525,2025-02-06,0
14279,4757,CYCLE_2,EDUCATION,11019,9,0.289,2026-01-14,0
14280,4757,CYCLE_2,LOGEMENT,4510,6,0.448,2024-08-17,0
14281,4757,CYCLE_2,LOGEMENT,7428,18,0.067,2024-05-31,0
14282,4758,CYCLE_2,LOGEMENT,5618,6,0.388,2025-10-22,0
14283,4758,CYCLE_1,LOGEMENT,4076,6,0.741,2023-06-10,1
14284,4759,CYCLE_3,EDUCATION,972,6,0.357,2025-06-06,0
14285,4760,CYCLE_2,MICRO_ENTREPRISE,7769,18,0.224,2023-10-09,1
14286,4760,CYCLE_1,CONSOMMATION,8067,18,0.426,2024-03-02,1
14287,4761,CYCLE_1,EDUCATION,4435,24,0.085,2024-12-13,1
14288,4761,CYCLE_3,MICRO_ENTREPRISE,7879,6,0.399,2025-06-14,0
14289,4762,CYCLE_1,SANTE,673,12,0.429,2025-04-18,0
14290,4763,CYCLE_4,LOGEMENT,6857,6,0.607,2023-07-23,1
14291,4763,CYCLE_2,CONSOMMATION,2970,6,0.17,2023-05-04,0
14292,4763,CYCLE_2,LOGEMENT,2738,24,0.05,2023-06-21,0
14293,4763,CYCLE_3,SANTE,3472,9,0.406,2024-03-08,1
14294,4763,CYCLE_1,MICRO_ENTREPRISE,2239,9,0.369,2025-06-26,1
14295,4764,CYCLE_1,MICRO_ENTREPRISE,2615,9,0.135,2025-12-23,1
14296,4765,CYCLE_2,SANTE,2886,9,0.448,2023-09-17,1
14297,4765,CYCLE_1,LOGEMENT,4620,12,0.14,2025-01-17,1
14298,4766,CYCLE_2,CONSOMMATION,794,9,0.197,2023-11-19,0
14299,4767,CYCLE_1,MICRO_ENTREPRISE,3378,9,0.426,2023-06-15,0
14300,4767,CYCLE_1,LOGEMENT,2448,18,0.606,2023-05-10,0
14301,4767,CYCLE_1,SANTE,4134,18,0.37,2024-06-25,1
14302,4767,CYCLE_1,CONSOMMATION,4733,9,0.22,2023-07-29,0
14303,4768,CYCLE_2,CONSOMMATION,10154,6,0.57,2024-03-08,0
14304,4768,CYCLE_3,LOGEMENT,9530,18,0.3,2024-03-09,0
14305,4768,CYCLE_1,EDUCATION,1602,24,0.623,2024-05-05,0
14306,4768,CYCLE_1,SANTE,6653,24,0.78,2024-09-29,0
14307,4768,CYCLE_1,SANTE,8326,9,0.451,2023-05-28,0
14308,4769,CYCLE_2,SANTE,17923,9,0.187,2023-07-30,0
14309,4770,CYCLE_2,MICRO_ENTREPRISE,18746,12,0.174,2025-06-20,0
14310,4770,CYCLE_2,LOGEMENT,13110,6,0.463,2024-06-20,0
14311,4770,CYCLE_3,MICRO_ENTREPRISE,19235,9,0.098,2023-10-30,0
14312,4771,CYCLE_2,MICRO_ENTREPRISE,6945,6,0.128,2023-10-13,0
14313,4772,CYCLE_1,CONSOMMATION,1953,12,0.362,2023-02-28,0
14314,4772,CYCLE_1,MICRO_ENTREPRISE,2058,9,0.716,2023-07-27,1
14315,4772,CYCLE_4,CONSOMMATION,3754,6,0.52,2024-02-24,0
14316,4772,CYCLE_1,LOGEMENT,3527,18,0.233,2025-06-04,0
14317,4772,CYCLE_3,EDUCATION,3894,12,0.386,2025-12-11,0
14318,4772,CYCLE_2,SANTE,2465,9,0.328,2025-06-22,1
14319,4773,CYCLE_3,SANTE,7111,9,0.338,2023-11-13,1
14320,4773,CYCLE_2,CONSOMMATION,7230,18,0.17,2024-09-07,1
14321,4774,CYCLE_1,MICRO_ENTREPRISE,683,9,0.371,2024-02-25,0
14322,4775,CYCLE_1,EDUCATION,2025,9,0.129,2023-11-21,0
14323,4775,CYCLE_1,MICRO_ENTREPRISE,1924,6,0.222,2023-04-13,0
14324,4775,CYCLE_1,CONSOMMATION,1173,6,0.403,2025-06-27,1
14325,4775,CYCLE_2,CONSOMMATION,1899,6,0.124,2023-12-27,0
14326,4776,CYCLE_1,LOGEMENT,2532,9,0.242,2026-01-23,1
14327,4776,CYCLE_2,LOGEMENT,8003,6,0.563,2023-06-23,0
14328,4776,CYCLE_3,EDUCATION,9242,12,0.384,2026-01-03,0
14329,4777,CYCLE_2,SANTE,8077,24,0.703,2024-10-16,0
14330,4778,CYCLE_2,LOGEMENT,1432,12,0.483,2025-05-16,0
14331,4778,CYCLE_4,EDUCATION,1614,6,0.127,2023-08-31,0
14332,4778,CYCLE_1,MICRO_ENTREPRISE,939,6,0.155,2025-11-09,0
14333,4778,CYCLE_1,SANTE,540,24,0.099,2024-11-23,0
14334,4779,CYCLE_1,MICRO_ENTREPRISE,3240,6,0.524,2024-02-04,0
14335,4779,CYCLE_2,MICRO_ENTREPRISE,2972,9,0.097,2024-11-30,0
14336,4780,CYCLE_1,CONSOMMATION,1032,9,0.077,2023-03-10,0
14337,4780,CYCLE_3,MICRO_ENTREPRISE,3087,12,0.492,2024-02-28,0
14338,4780,CYCLE_2,CONSOMMATION,2058,9,0.373,2025-06-07,0
14339,4781,CYCLE_3,LOGEMENT,1325,6,0.37,2025-07-21,0
14340,4781,CYCLE_1,CONSOMMATION,596,9,0.079,2026-01-10,0
14341,4781,CYCLE_1,MICRO_ENTREPRISE,956,12,0.368,2025-12-27,0
14342,4781,CYCLE_1,SANTE,578,9,0.455,2026-01-15,0
14343,4781,CYCLE_1,LOGEMENT,483,6,0.137,2023-07-07,0
14344,4782,CYCLE_4,MICRO_ENTREPRISE,1319,9,0.231,2025-11-27,1
14345,4782,CYCLE_3,MICRO_ENTREPRISE,803,12,0.05,2026-02-17,0
14346,4782,CYCLE_2,EDUCATION,1101,9,0.065,2025-03-08,0
14347,4783,CYCLE_3,SANTE,15715,9,0.654,2024-03-11,1
14348,4784,CYCLE_2,EDUCATION,2548,18,0.114,2024-10-06,1
14349,4785,CYCLE_1,EDUCATION,8320,24,0.747,2025-09-13,1
14350,4786,CYCLE_1,SANTE,2891,9,0.248,2023-03-15,1
14351,4787,CYCLE_1,EDUCATION,4446,24,0.487,2025-02-16,0
14352,4787,CYCLE_3,LOGEMENT,8781,12,0.92,2025-04-26,0
14353,4787,CYCLE_2,CONSOMMATION,7855,24,0.331,2025-09-01,1
14354,4787,CYCLE_1,EDUCATION,7029,9,0.448,2024-06-13,0
14355,4787,CYCLE_1,CONSOMMATION,5633,12,0.246,2025-11-26,0
14356,4788,CYCLE_3,CONSOMMATION,8081,12,1.045,2025-03-20,1
14357,4788,CYCLE_1,EDUCATION,7985,24,0.351,2024-12-20,0
14358,4788,CYCLE_2,SANTE,5323,24,0.05,2025-03-13,0
14359,4788,CYCLE_1,CONSOMMATION,6986,18,0.379,2023-12-07,0
14360,4789,CYCLE_2,LOGEMENT,5098,9,0.473,2023-05-06,0
14361,4789,CYCLE_3,LOGEMENT,5366,24,0.404,2023-05-01,1
14362,4789,CYCLE_3,SANTE,6648,24,0.315,2023-03-31,0
14363,4790,CYCLE_1,MICRO_ENTREPRISE,9243,6,0.339,2024-08-26,0
14364,4790,CYCLE_2,CONSOMMATION,8706,9,0.732,2023-09-13,0
14365,4790,CYCLE_1,CONSOMMATION,5030,12,0.458,2023-06-29,1
14366,4790,CYCLE_1,CONSOMMATION,10768,12,0.483,2024-03-29,0
14367,4790,CYCLE_3,EDUCATION,14729,24,0.439,2026-02-13,0
14368,4791,CYCLE_1,MICRO_ENTREPRISE,3266,6,0.133,2023-07-28,0
14369,4792,CYCLE_3,LOGEMENT,8905,6,0.47,2023-05-13,1
14370,4793,CYCLE_2,CONSOMMATION,5677,12,0.505,2025-03-01,1
14371,4793,CYCLE_2,LOGEMENT,8396,24,0.486,2023-03-09,0
14372,4794,CYCLE_2,SANTE,4633,9,0.336,2025-02-02,1
14373,4794,CYCLE_2,EDUCATION,8782,6,0.126,2023-08-20,1
14374,4795,CYCLE_2,LOGEMENT,4378,18,0.141,2024-12-28,0
14375,4795,CYCLE_1,MICRO_ENTREPRISE,3262,18,0.202,2024-03-05,0
14376,4795,CYCLE_2,MICRO_ENTREPRISE,4194,9,0.169,2024-04-16,0
14377,4795,CYCLE_1,EDUCATION,3608,9,0.054,2025-07-13,0
14378,4796,CYCLE_1,EDUCATION,3127,12,0.281,2024-09-13,0
14379,4796,CYCLE_2,SANTE,3677,9,0.5,2023-04-07,1
14380,4796,CYCLE_2,MICRO_ENTREPRISE,4615,18,0.245,2025-12-06,0
14381,4796,CYCLE_2,SANTE,3814,24,0.285,2026-01-01,0
14382,4796,CYCLE_2,EDUCATION,4311,9,0.116,2025-06-01,0
14383,4797,CYCLE_1,SANTE,2942,24,0.294,2025-09-23,0
14384,4797,CYCLE_3,CONSOMMATION,7829,18,0.806,2024-07-06,0
14385,4797,CYCLE_1,CONSOMMATION,3052,18,0.324,2023-08-04,0
14386,4797,CYCLE_1,EDUCATION,2456,12,0.108,2023-12-01,0
14387,4797,CYCLE_2,SANTE,5859,18,0.764,2024-01-26,1
14388,4797,CYCLE_1,EDUCATION,1773,9,0.08,2025-02-05,0
14389,4797,CYCLE_1,CONSOMMATION,5192,18,0.127,2023-03-05,0
14390,4798,CYCLE_1,CONSOMMATION,5118,18,0.273,2025-05-25,0
14391,4799,CYCLE_1,LOGEMENT,1939,12,0.229,2024-09-22,0
14392,4799,CYCLE_1,MICRO_ENTREPRISE,795,9,0.393,2023-06-29,0
14393,4799,CYCLE_4,EDUCATION,2805,24,0.682,2023-08-14,0
14394,4799,CYCLE_2,CONSOMMATION,2006,24,0.323,2025-08-19,0
14395,4799,CYCLE_1,SANTE,307,6,0.482,2023-06-29,0
14396,4800,CYCLE_2,SANTE,6743,24,0.481,2025-10-17,0
14397,4800,CYCLE_1,SANTE,3390,12,0.373,2024-04-10,0
14398,4800,CYCLE_1,MICRO_ENTREPRISE,3875,12,0.528,2025-11-18,1
14399,4801,CYCLE_4,EDUCATION,16814,6,0.375,2024-06-10,0
14400,4801,CYCLE_3,MICRO_ENTREPRISE,12553,24,0.055,2024-09-08,1
14401,4801,CYCLE_3,LOGEMENT,8806,9,0.691,2024-04-02,1
14402,4801,CYCLE_1,LOGEMENT,9440,6,0.228,2024-09-10,1
14403,4802,CYCLE_1,MICRO_ENTREPRISE,524,9,0.553,2024-12-07,0
14404,4802,CYCLE_3,EDUCATION,848,18,0.148,2025-09-21,0
14405,4803,CYCLE_1,SANTE,2317,18,0.483,2025-02-27,0
14406,4803,CYCLE_2,EDUCATION,1989,24,0.12,2023-10-02,0
14407,4804,CYCLE_1,SANTE,496,24,0.307,2025-10-09,0
14408,4804,CYCLE_1,CONSOMMATION,450,6,0.291,2024-10-30,0
14409,4804,CYCLE_3,MICRO_ENTREPRISE,682,18,0.59,2024-08-11,0
14410,4804,CYCLE_1,LOGEMENT,499,6,0.356,2024-08-02,0
14411,4805,CYCLE_2,MICRO_ENTREPRISE,4705,18,0.466,2024-10-21,1
14412,4805,CYCLE_1,SANTE,1923,18,0.093,2023-08-21,0
14413,4805,CYCLE_4,EDUCATION,7627,18,0.378,2025-09-13,1
14414,4806,CYCLE_2,LOGEMENT,5825,18,0.36,2023-12-10,1
14415,4806,CYCLE_1,LOGEMENT,4631,12,0.178,2025-01-28,0
14416,4806,CYCLE_1,EDUCATION,2864,18,0.097,2024-12-19,0
14417,4806,CYCLE_1,LOGEMENT,4955,9,0.366,2025-04-08,0
14418,4807,CYCLE_1,EDUCATION,9585,6,0.455,2023-06-25,0
14419,4807,CYCLE_1,LOGEMENT,9987,12,0.511,2024-02-26,0
14420,4808,CYCLE_1,CONSOMMATION,2111,12,0.52,2025-01-06,0
14421,4808,CYCLE_2,SANTE,4449,9,0.376,2025-01-17,0
14422,4808,CYCLE_1,MICRO_ENTREPRISE,2696,6,0.456,2026-01-22,0
14423,4809,CYCLE_1,CONSOMMATION,1325,12,0.188,2023-08-23,0
14424,4809,CYCLE_1,LOGEMENT,2978,12,0.175,2026-01-27,1
14425,4810,CYCLE_1,SANTE,14331,12,0.533,2026-01-08,0
14426,4810,CYCLE_2,SANTE,9458,6,0.192,2025-04-12,0
14427,4811,CYCLE_1,SANTE,5705,9,0.531,2025-04-11,1
14428,4811,CYCLE_1,LOGEMENT,4817,18,0.437,2024-11-30,0
14429,4812,CYCLE_3,SANTE,9157,6,0.237,2023-10-01,0
14430,4813,CYCLE_1,SANTE,4827,6,0.298,2024-12-16,0
14431,4813,CYCLE_2,MICRO_ENTREPRISE,6148,24,0.456,2024-03-03,0
14432,4813,CYCLE_2,LOGEMENT,6157,12,0.206,2025-08-20,0
14433,4813,CYCLE_1,MICRO_ENTREPRISE,4613,12,0.217,2024-08-27,0
14434,4813,CYCLE_1,EDUCATION,982,18,0.214,2024-11-07,0
14435,4814,CYCLE_2,LOGEMENT,2921,12,0.357,2023-08-08,0
14436,4814,CYCLE_3,MICRO_ENTREPRISE,5512,9,0.759,2023-09-20,0
14437,4814,CYCLE_1,CONSOMMATION,1910,18,0.741,2024-11-09,0
14438,4814,CYCLE_1,MICRO_ENTREPRISE,3316,12,0.208,2024-10-08,0
14439,4814,CYCLE_1,EDUCATION,1913,18,0.558,2025-01-08,1
14440,4815,CYCLE_2,CONSOMMATION,6529,9,0.29,2025-06-17,0
14441,4815,CYCLE_4,CONSOMMATION,10246,6,0.299,2024-01-29,1
14442,4815,CYCLE_1,EDUCATION,3220,24,0.287,2023-04-04,1
14443,4816,CYCLE_1,EDUCATION,3251,9,0.227,2024-09-24,1
14444,4816,CYCLE_3,LOGEMENT,8231,6,0.312,2024-09-10,0
14445,4816,CYCLE_2,MICRO_ENTREPRISE,4246,6,0.05,2025-04-02,0
14446,4816,CYCLE_1,SANTE,6600,24,0.685,2024-01-12,1
14447,4817,CYCLE_1,CONSOMMATION,10689,9,0.061,2025-02-05,1
14448,4817,CYCLE_1,EDUCATION,6041,24,0.576,2023-07-26,0
14449,4817,CYCLE_1,MICRO_ENTREPRISE,5475,18,0.77,2023-12-24,0
14450,4817,CYCLE_1,CONSOMMATION,3957,18,0.19,2025-06-18,0
